Player,Position_y,Minutes played_y,Duels per 90,"Duels won, %",Successful attacking actions per 90,Goals per 90,xG per 90,Head goals per 90,Shots per 90,"Shots on target, %","Goal conversion, %",Crosses per 90,"Accurate crosses, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Short per medium passes per 90,Conceded goals per 90,Shots against per 90,"Save rate, %",xG against per 90,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Successful defensive actions per 90_y,Defensive duels per 90_y,"Defensive duels won, %_y",Aerial duels per 90_y,"Aerial duels won, %_y",Sliding tackles per 90_y,Shots blocked per 90_y,Interceptions per 90_y,Fouls per 90_y,Yellow cards per 90_y,Red cards per 90_y,Passes per 90_y,"Accurate passes, %_y",Forward passes per 90_y,"Accurate forward passes, %_y",Back passes per 90_y,"Accurate back passes, %_y",Lateral passes per 90_y,"Accurate lateral passes, %_y","Accurate short per medium passes, %_y",Long passes per 90_y,"Accurate long passes, %_y",Assists per 90_y,xA per 90_y,Shot assists per 90_y,Second assists per 90_y,Third assists per 90_y,Smart passes per 90_y,"Accurate smart passes, %_y",Key passes per 90_y,Passes to final third per 90_y,"Accurate passes to final third, %_y",Through passes per 90_y,"Accurate through passes, %_y",Deep completions per 90_y,Deep completed crosses per 90_y,Progressive passes per 90_y,"Accurate progressive passes, %_y"
D. Krzyzaniak,GK,1271,-1.8395150219312868,1.1254564672640697,-1.047681192716122,-0.6079971934472636,-0.8042598032061871,-0.2892271089470813,-1.0445937786213528,-1.1649819842307712,-0.6411078570344857,-0.9266444976257459,-1.0513883915178992,-0.5988272086939708,-0.9814646255038882,-1.6447190084914232,-1.3095918417605499,1.0673020828111277,-0.9446146047687021,-1.0682872466015185,-0.6549720631190574,-0.5710403503165309,-0.8942222715674695,-1.1390515605018636,-0.8923639116822986,4.5281149873484,4.070323604767216,2.9344513463848774,4.423231805544442,-2.7645899928187805,-0.6080760341444643,2.1600568332789436,1.8993041231930046,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,-1.2226008081722874,-1.7636522817965583,0.5337909917124538,-0.8463662948357685,1.424752957479531,-0.5065001131945513,-0.689625615577754,-0.33517675100205757,-0.7633440879690278,-0.10061037831826553,8.40251138683312,-0.41966226698211145,0.5510366648294567,0.6102424616959226,0.7623521897502662,-1.6757243189969129,-2.3857011389564318,-0.24776507613786108,1.0376940009609648,1.0216524631813104,1.9400223321146262,0.7552442537453613,-0.5727508604383934,-0.8282384901595177,-1.0594681794066285,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.7899136619975843,-0.91566814982958,-0.4798654675208918,-0.36554787597577304,-0.7774851043200137,-1.093511744222993,-0.7817756871863485,0.25791414650495914,-0.19277044450697392
D. Malone,"LDMF, RDMF, RCMF",1522,0.013834667863228683,-0.0056499930928703345,-0.43132910541802033,-0.304290622272838,-0.550411488992398,1.0821841067290487,-0.8038364033315087,0.7892065594923767,1.2875420516861165,-0.5307422613839929,0.5083665185198992,0.0934927855470824,-0.35054364510621633,0.22163694814240814,-0.36571940153036864,-0.06710155770162661,-0.4769685630386485,-0.5516884868398353,-0.4096523948199627,0.03686909184725868,-0.4066251286698362,-0.42992993257744233,0.5421101864747274,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,0.13820894541651885,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,0.7968012261253873,0.6355626292229735,0.05575227188280927,-0.2717762026007395,0.1555230312465863,-0.34295064793053837,0.8387338567837547,1.133374077473871,0.5600765261840608,0.644844756371474,-0.19848452094881386,0.3544222620159444,0.44484020084971454,0.05489139135699801,0.43040452608134294,0.7401550486321105,0.40761177267998144,0.17510106643475634,0.5428787186711123,0.2531969331422884,-0.36265933897977093,0.11814580464449115,0.16323871310682378,0.3389268618267946,0.34041605163240624,-0.3115701920754434,-0.30186267881787887,1.4209576791802612,0.27461080911329505,0.41112465448997065,0.4650976067626951,0.7880899666158262,0.5567230674973216,0.0721753911666055,0.6312171346523018,-0.498088766504631,-0.14954306530775618,0.36920441066590026
D. Matos,"LB, RB",1985,-0.22362929483161445,0.5626728415428888,-0.43743160133186293,-0.35490838413524217,-0.48694941043895085,-0.2892271089470813,-0.5028896842192034,0.46363874810810035,0.0017497305402654358,0.4126843441282692,-0.21951910616440673,0.0934927855470824,-0.6446169834271651,1.0215571111556685,-0.7051321174111206,0.32078759808321006,-0.37817010351821456,-0.054584019899347705,-0.28699256067041534,0.42608734282578803,1.40035251853904,-0.42992993257744233,0.32832727249132526,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,0.9267364709903879,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,0.7652480693394859,0.510038900227897,0.3692202848858553,0.2517392147689536,0.38705817744842297,-0.7354693645641698,0.5032403140702528,0.9849839240738643,-0.47248241452878853,-0.5749909185753725,-0.19848452094881386,0.43537227812031637,0.046895209453100294,0.5889413247514158,-0.12226226473916754,0.64905345236677,0.6336691786061522,-0.25007582008634527,0.10859690928418868,0.15070042040663698,0.37893961097563056,-0.08299179001417464,0.04057378418262098,-0.3905514831646506,-0.07363421388618145,-0.3115701920754434,-0.30186267881787887,-0.3883422632938573,-0.6285953491510956,-0.06929067210505134,0.3125711569065718,0.13264147461139675,-0.31700730000350485,0.0721753911666055,-0.43762893112957085,0.28205026537009215,0.9131053430998054,-0.30621095015582395
D. Tan,"CF, CB, RAMF",62,-0.02235031692836613,1.028520311258945,-1.047681192716122,-0.6079971934472636,-0.8042598032061871,-0.2892271089470813,-1.0445937786213528,-1.1649819842307712,-0.6411078570344857,-0.9266444976257459,-1.0513883915178992,-0.5988272086939708,-0.9814646255038882,-1.6447190084914232,-0.22842886476961508,1.0673020828111277,0.010437170595491986,-1.0682872466015185,-0.6549720631190574,-0.8300852732085954,1.7445387370550163,-1.1390515605018636,-0.16494672384267117,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,-0.6206636633335577,0.22761050998897467,0.7642821777441049,-0.3292352118242425,-1.6963568642845674,-0.7354693645641698,-0.689625615577754,-1.8907149107814383,-1.0687488450812788,-0.5749909185753725,-0.19848452094881386,-0.4162893496444294,-1.2467177611133142,-0.44568532683890916,-1.291320528759912,0.284647067305409,0.7152234965191602,-0.57357997287414,-2.177000279717319,-1.3400603773925264,-0.7114478862190693,-1.7418887479028773,-0.5727508604383934,-0.8282384901595177,-1.0594681794066285,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.7899136619975843,-0.4340056765997165,2.469416803917324,-0.8752239236845886,-0.7774851043200137,-1.093511744222993,-0.7817756871863485,-0.9188222812101627,-0.30621095015582395
E. Anton,"LCB, RCB, CB",1795,-0.4328237381580243,1.1825103190842288,-0.9256312744392702,-0.35490838413524217,-0.36002525333205637,-0.2892271089470813,-0.6433314864716125,-0.18788771236919724,0.3232170973258154,-0.716058201752473,-0.21951910616440673,-0.21420498967116341,-0.8210609864197344,-1.0224759325497037,-1.0407312072707406,0.04937994913908601,-0.516487946846822,-0.23977980170070587,-0.45053900620314513,0.19698228539361015,-0.8368579018148068,-0.7931385712704386,0.36256955741507374,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,3.1374297123314134,-0.21148595311615026,-0.188587837560883,-0.1393581293958313,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,1.1341772871438687,0.45868828382082033,0.8274367627167776,0.37942590193229353,0.6639372950901339,0.08227796175589566,4.529162826632276,1.2919980345566366,-0.48702549820080043,-0.5749909185753725,-0.19848452094881386,0.5087332302149031,0.5539541501036253,0.45656997373912434,0.18998867892147733,-0.5926275633978675,0.6184746478923216,1.6285590100313474,0.8726027112257037,0.6084466264983168,0.988472994500618,0.33978771720525364,-0.5727508604383934,-0.8282384901595177,-0.9608847828545838,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.7899136619975843,0.13194772944537292,-0.054696935270358675,0.9450476752754668,0.3555371664113931,-0.6076726234130506,-0.6635728035689662,0.684929304484685,-0.03803132159425688
E. Buchanan,"LCB, LB, RB",1300,0.10542791061695425,0.33224175069642126,-0.5411740318671869,-0.6079971934472636,-0.8042598032061871,-0.2892271089470813,-0.9041519763689437,2.743395103215525,-0.6411078570344857,-0.5223188095490621,0.13693688260956485,-0.06035610206204046,-0.6499637713966369,1.673288611212202,-0.5182644423756504,0.1417618338748237,-0.8062967614400948,0.08187602984902134,1.593791562955978,0.5875022696530039,-0.6934469774331499,-0.1877908401154447,1.0039182993652793,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,0.9548981683323119,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,1.3623308823650004,0.7040301177657425,0.4356017464629707,0.11766819324744683,-0.143024886906215,0.40937689228392177,1.099673278894256,1.757636102122175,-0.16707765741653735,-0.10061037831826553,-0.19848452094881386,0.8181983959472415,0.4757655447559031,1.241669021122371,0.6262130955754028,-0.0628886517808888,0.6252966820903678,-0.012069193392467788,0.6456021878397191,0.2966640406375125,-0.19334451022282992,0.07469617861385705,-0.5727508604383934,-0.3905514831646506,-0.5074011587151781,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.5096713881504881,0.26440490958358537,0.7088132591595667,-0.36554787597577304,-0.7774851043200137,-0.7534243596560333,-0.4508076130576781,0.9326632892668159,-0.30621095015582395
E. Condon,"AMF, CF, LCMF",1538,0.3835999812023423,-0.9517468757028865,0.2765604205877202,1.1636244717368853,0.020747217988627012,-0.2892271089470813,-0.05146960555074551,1.13392541860514,2.0816829381009114,-0.18538073615182557,1.7216478712079681,0.5165772264721704,0.4568213382840249,-0.42748165357483836,1.297021543683203,-0.9019813234811196,0.01702373456352092,0.1890946403655972,1.0213790035914232,-0.13235623466514534,-0.18672837795129574,-0.5337038293468699,0.1598922493528874,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,2.0207423290888777,0.7348727523899422,4.840393045141919,4.061104255866384,-0.7250317973176923,-0.47418124757440805,0.618150765800038,-0.8463662948357685,-0.9668405804111898,-0.7354693645641698,-0.689625615577754,-1.020841597746916,-0.5597409165608602,-0.5749909185753725,-0.19848452094881386,-0.07478146920411054,0.7255022842247464,-0.4882876007279227,0.5190397661185947,0.7334067822420851,0.5118028404319613,-0.3332626022317782,0.6744931635433903,0.3803784698875736,-0.8265819697737891,1.341570106136277,0.8992282866520409,4.424005593778887,3.1007511550896583,-0.3115701920754434,1.3859716543573577,1.119407688767908,0.425092479163645,1.7723014131758665,-0.32964547406657935,1.0712210646738949,0.26547961166371276,0.8156283247173973,1.6028953762721865,0.7312212231161449,-0.33860321158885615,1.1967450578646535
E. Dundas,"RCMF, LCMF, LDMF",1359,0.44918526613710835,-0.2178016945212287,-0.32148417896885373,-0.25367286041043363,-0.550411488992398,-0.2892271089470813,-0.18187985049941113,0.03762564557645401,-0.047700853119330804,-0.26119180266620373,-0.01155178482603359,-0.3295916553780056,-0.20083358196100604,0.05179855608872961,0.33026734732622964,-0.497451952433324,-0.6416326622393715,-0.35674555862787943,-0.6549720631190574,-0.4018150238041268,-0.8368579018148068,-0.22238213903858722,0.13027730022964587,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.425025001421959,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,0.6220452808496267,0.7268526139466657,0.2627333569392324,-0.7059109389560949,-1.3877770940432983,-0.5065001131945513,0.27957795226125154,0.48352754361866895,-0.007103737024405829,-0.5749909185753725,-0.19848452094881386,0.032308656267298036,0.4384217332465434,-0.0683509009647908,0.34292791663281363,0.15643000589493017,0.5638983743079514,-0.1553353181984911,0.4250218812767726,0.3476439815269729,-0.2610704417256064,0.11814580464449115,-0.5727508604383934,-0.8282384901595177,-0.6651345931984497,0.6149947582142741,-0.30186267881787887,0.3655327127370255,0.425092479163645,-0.7899136619975843,0.34066813451164724,0.6592653169994048,-0.07430442014216414,0.0721753911666055,-0.7777163156965304,-0.3089641527168193,-0.2016975884197838,0.47480340670768667
E. Gielnik,"CF, RW, RWF",1530,0.39603856972445306,-0.28814964773637647,1.6435195052884606,2.6821573276090134,2.3053820459127277,3.825006538081309,2.436356605777645,0.4249458149423819,0.7972020988929904,2.046834000104866,-0.15005802083739003,2.555074987293049,0.8738707999028251,0.7595207348442782,0.8965908114643385,0.014951917560550343,2.0786182565565747,0.764176278590867,0.08098694177822678,-0.0594591709367249,2.2895002497053127,-0.5337038293468699,-0.1751268626037855,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.43910585009292097,-0.21148595311615026,-0.188587837560883,-0.2422200559903413,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,-0.9604668902586471,-0.7195230815193304,0.10369443857739298,0.3985789050067944,0.8573514033557929,-0.34295064793053837,-0.46596325376875275,-1.0157246959055366,-0.12344840640050143,-0.16837902692642373,-0.19848452094881386,-0.14645596262985658,-0.4105664815365566,-0.8214982429312774,-0.6534943896683162,0.9257323743578035,0.289156451604814,-0.025933657083373387,-0.8819508291273797,-0.3365604883052565,-0.6640397341671258,-0.11472466295789607,0.16323871310682378,0.3389268618267946,-0.3693844035423156,-0.3115701920754434,-0.30186267881787887,-0.3380839315584651,-0.6285953491510956,0.3710900439403854,-0.6066013961737508,0.1099909867667514,-0.4383587399341753,-0.7774851043200137,0.048210189680371184,1.5822819851612973,-0.7134638464565543,0.6520215238273186
E. Harada,"DMF, RCMF, LCMF",1534,-0.18744431004001924,0.4308396693759195,-0.6876339337994092,-0.304290622272838,-0.7407977246527399,-0.2892271089470813,-0.4527318977004859,0.00753114200311755,0.13035210645375517,-0.5812829723935785,0.13693688260956485,-0.5988272086939708,-0.6071894676408626,-0.08929795423278807,-0.6650890441892342,-0.5582748082220705,-0.9050952209605285,-0.7856200006941824,-0.6549720631190574,0.9272546559586763,-0.8559793583990277,-0.8277298701935811,1.2574963012330378,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.35462075806714927,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,1.2312639234081801,0.766791982263281,0.4157795044642484,-0.616530257941757,-0.2802606234764544,2.535519940716092,0.1677467713567509,1.0822050590600754,0.036525513991630086,-0.16837902692642373,-0.19848452094881386,1.1833166977513352,0.3835730100921714,1.022571612550302,0.5167225049411507,0.284647067305409,0.4333494471544288,0.782826724886113,0.3406418887454173,0.26661270706056744,0.36539442467507527,0.11179923005574671,-0.5727508604383934,-0.8282384901595177,-0.4876844794047693,0.4826283367443143,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.5497059987000733,1.344131620407196,0.9216334678665485,-0.025763844169896088,-0.7774851043200137,-0.38904501904857675,-0.498088766504631,1.3303415279960262,0.08534176289020663
E. Healy,"CF, LWF, LAMF",1357,1.9678238466093692,-0.04165485103763083,2.516176420967951,1.7204198522233325,2.4957682815730693,-0.2892271089470813,2.9479660282685636,0.13768009901507913,0.25895448236724494,0.9686321652337093,-0.1949789622464787,-0.09881832396432122,2.7773273170347843,0.4679959344180739,2.3686504556213075,0.33283740913569765,2.2037629719491245,1.7096494804188533,0.6942861125259637,0.5341312051375534,1.696735095594464,0.9191307254251153,0.7910608525419791,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.2588792663174955,0.33563970386990855,0.3702511111197435,0.26780416303192867,1.7073674484310273,0.6539054430016661,-0.7354693645641698,-0.20502383165825125,0.35048809574280093,0.4728180241519889,-0.5749909185753725,-0.19848452094881386,0.674006179761329,0.2266123023418939,-0.02574862707577723,0.32728640368506356,1.0100857042331186,0.37939335849715367,0.4893622434286138,-0.08125807391136193,0.1340648607479709,-0.48456601568476837,0.39397770023222417,0.28590364203102675,0.04713552383021647,0.5178661654260869,1.4091932870340318,-0.30186267881787887,0.013724390589280173,0.9520944623021608,1.3319206971304298,0.6095963487316542,0.6502994988942327,-0.70533190778165,-0.7774851043200137,2.938952958499527,-0.3089641527168193,-0.26363108461531637,0.6828647949484347
E. Hodgson,"LB, LWB",1973,-0.3152225375853398,-0.10812535801257359,-0.18722926886431673,-0.35490838413524217,-0.48694941043895085,-0.2892271089470813,-0.4928581269154599,0.46363874810810035,0.0017497305402654358,0.5727299289919565,0.6551914473847907,-0.2526672115734442,-0.37193079698410353,-0.3009427197150646,-0.5449598245235747,-0.22547050296289137,-0.3123044638379253,-0.13256119118413015,0.28541999869413914,0.6096317354277031,0.10965419910412834,-0.5164081798852986,0.10436421974680918,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.48134839610580676,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,0.06136995642322899,0.4729523439338969,-0.17842677312534816,-0.9612843132827745,-0.09126053012972124,-0.2775308618249331,-0.167746771356751,-0.023045738677905575,0.06561168133565402,-0.23614767553458182,-0.19848452094881386,0.2878071445967218,0.05331367705627147,0.3454997596713394,0.36783847429034183,0.018090544899413422,0.26403896205746163,0.013348990040858797,-0.2160826271951586,0.06000978871907101,0.5279366602817388,0.4374273262628583,0.04057378418262098,-0.3905514831646506,0.10381589990749897,-0.3115701920754434,-0.30186267881787887,0.265016049266241,0.16174955657553255,0.2910208228412153,0.34468198845522935,0.5106214905189188,-0.0014935561837619944,0.2845905150382603,0.46117344236882213,0.8257835300100508,1.1249830932424174,0.33104239724485834
E. Lincoln,"LWF, CF, RWF",185,1.0337989266763183,-0.4487867062591543,1.0332699139042016,1.872273137810545,0.9726783962903356,-0.2892271089470813,0.9115598956086314,1.7663008313539506,1.2875420516861165,0.30317947027416725,-1.0513883915178992,-0.5988272086939708,1.8790669381635223,-0.28750495682730104,1.817581495567727,-0.11415320085895889,2.256455483693356,1.7778795052930378,1.348471894656883,-1.264864189017387,0.8362695493045229,0.5386264372705478,-0.7387363631054814,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,0.21185424263291172,0.23902175807943618,0.7642821777441049,-1.254963693758456,-1.6963568642845674,-0.7354693645641698,-0.689625615577754,-0.14585138287101446,-1.0687488450812788,-0.5749909185753725,-0.19848452094881386,-0.9382483076507439,0.767514072172776,-1.3266394904724361,0.6401166626400694,0.45672786025105194,0.4767623920510873,-0.9040163575073872,0.24342146256798536,0.7297252227195585,-1.2024608896141982,-1.7418887479028773,-0.5727508604383934,0.19303119282850564,0.8530497137030387,6.174384459952577,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,1.1717822549320889,-1.0120006444755525,-0.6766415806712497,-0.8752239236845886,-0.7774851043200137,2.453113837689585,-0.7817756871863485,-1.3882129892184107,2.3076255855319627
E. Main,"CF, RW, RWF",1092,0.2818297114759806,-0.48534548509537256,1.3139847259409607,0.20188699635120466,1.797685417485149,-0.2892271089470813,0.9416545675198619,0.7892065594923767,0.0017497305402654358,1.9878698372603496,0.03794443765249927,2.2473772120748032,1.1786377141627173,0.10741596359641759,0.17200186744924975,0.1710256607165794,1.1169799172243513,0.2963132508821728,-0.3278791720535978,-0.056855704374995666,2.203453695076318,-0.5682951282700123,-0.25564250553259926,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,0.014934760495933615,1.089192484650276,-0.2880738769637885,-0.08073561591816032,-0.5915376724542643,-0.6196746607277922,-0.35267810976527614,2.058505838130212,0.15070774224412187,-0.7354693645641698,-0.3914091331657523,-0.07933165893308047,0.3710164384479051,-0.03284172971010742,-0.19848452094881386,-0.30161016016323594,-0.5214309219549682,-0.5050242083271779,-0.23928395420011397,0.10244387477472848,0.2308590684578726,-0.5643369970802029,-1.0626340740043048,-0.5050626087188408,-1.0060556882561467,-1.0442537411862922,0.4085685709552296,0.6307181998233727,0.24183265508036167,-0.3115701920754434,-0.30186267881787887,1.0188910252971237,0.16174955657553255,0.5312284861387262,-0.7029338908197236,0.19728974200132265,-0.07430442014216414,0.2845905150382603,1.311391903786221,1.156751604138721,-0.6547900079555232,0.5652421508424843
E. Massih,"RB, RAMF",362,1.240731808453253,0.4180994888723886,0.6183001917629053,0.657446853112843,0.0842092965420743,-0.2892271089470813,0.45010825963643,0.7892065594923767,0.6446844641113655,0.11786352990568724,0.6123501791890859,-0.5988272086939708,0.08254618042099916,1.1548149264593237,0.5590849085941522,0.7804018196566628,-0.45062230716653273,-0.10331975195233672,-0.6549720631190574,-0.7233431441776944,0.15745784056468065,2.3027826823508155,-0.3130214694588804,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.25605481737041563,-0.21148595311615026,-0.188587837560883,1.5321481777649553,4.100910208863112,4.840393045141919,0.6615295940790699,1.5298053299209373,1.9877955279426622,0.06404995457994903,0.4879595860211323,0.4925932614191039,1.7177726143960264,-0.689625615577754,0.7803078504186823,1.461747713848802,1.119225296628581,-0.19848452094881386,-0.233308584075172,0.49151996523641406,0.08227856742850657,0.5613297826069569,0.001219878924350472,0.7152234965191602,-0.5366080696983919,-0.07529644400425548,0.6030803169310047,0.14528514729105202,0.08885392192720969,-0.5727508604383934,0.7766138688216617,0.4192827688740421,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,1.211816865481674,-0.10085579928239426,0.8966235542047525,-0.8752239236845886,-0.7774851043200137,0.12108605780186257,0.4002531489874744,0.48609018512007984,0.3247691895592078
E. McMillan,"LW, AMF",31,-1.992170426520829,-2.664470272090574,-1.047681192716122,-0.6079971934472636,-0.8042598032061871,-0.2892271089470813,-1.0445937786213528,-1.1649819842307712,-0.6411078570344857,-0.9266444976257459,-1.0513883915178992,-0.5988272086939708,-0.9814646255038882,-1.6447190084914232,-1.336287223908474,-1.8017005487335216,-0.9446146047687021,-1.0682872466015185,-0.6549720631190574,-2.341397612292449,-1.0280724676570159,-1.1390515605018636,-2.314806936758007,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,-2.030847055072679,-1.8435310184297888,-2.9235767987623125,-1.254963693758456,-1.6963568642845674,-0.7354693645641698,-0.689625615577754,-1.8907149107814383,-1.0687488450812788,-0.5749909185753725,-0.19848452094881386,-2.4973793469943226,-3.9926549011609223,-1.7709203467435757,-3.222178404865532,-1.6757243189969129,-2.3857011389564318,-1.9161222069434873,-3.323467569545523,-4.023215161048328,-1.2024608896141982,-1.7418887479028773,-0.5727508604383934,-0.8282384901595177,-1.0594681794066285,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.7899136619975843,-1.598023320238553,-2.2494348303838216,-0.8752239236845886,-0.7774851043200137,-1.093511744222993,-0.7817756871863485,-1.8641230126156623,-2.920047485843611
E. Murray,"CF, RAMF",32,-1.992170426520829,-2.664470272090574,-1.047681192716122,-0.6079971934472636,-0.8042598032061871,-0.2892271089470813,-1.0445937786213528,-1.1649819842307712,-0.6411078570344857,-0.9266444976257459,-1.0513883915178992,-0.5988272086939708,-0.9814646255038882,-1.6447190084914232,-1.336287223908474,-1.8017005487335216,-0.9446146047687021,-1.0682872466015185,-0.6549720631190574,-2.341397612292449,-1.0280724676570159,-1.1390515605018636,-2.314806936758007,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,-2.030847055072679,-1.8435310184297888,-2.9235767987623125,-1.254963693758456,-1.6963568642845674,-0.7354693645641698,-0.689625615577754,-1.8907149107814383,-1.0687488450812788,-0.5749909185753725,-0.19848452094881386,-2.4973793469943226,-3.9926549011609223,-1.7709203467435757,-3.222178404865532,-1.6757243189969129,-2.3857011389564318,-1.9161222069434873,-3.323467569545523,-4.023215161048328,-1.2024608896141982,-1.7418887479028773,-0.5727508604383934,-0.8282384901595177,-1.0594681794066285,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.7899136619975843,-1.598023320238553,-2.2494348303838216,-0.8752239236845886,-0.7774851043200137,-1.093511744222993,-0.7817756871863485,-1.8641230126156623,-2.920047485843611
E. O'Grady,"LW, CF",425,0.18684412639804326,-0.7168844177247563,-0.14451179746741857,0.4549758056632259,-0.1696390176717147,-0.2892271089470813,-0.40257411118176833,0.13768009901507913,1.9303996392608676,0.8591272913796075,0.19641553651233953,0.2088794512539246,-0.07785745866315473,-0.24495204101604967,0.520948648382832,-0.9283761476913305,-0.10812098082902863,1.202797867067768,1.9617710654046199,-1.018836598933969,0.3869153195753316,-0.4126342831158711,-0.9432646054878703,-0.2764540215920316,-0.28512500254067474,-0.30079275124540944,-0.27521306804690276,0.14947552920408552,-0.6080760341444643,-0.21148595311615026,-0.188587837560883,-0.3965129458821062,-0.328086444391059,-0.2880738769637885,-0.4518682209167754,-0.5405671884155009,-0.2716315939687163,-0.26416949432912235,-0.035555831348560926,0.0869051629614666,1.3579637908151976,-0.689625615577754,-0.6984767817400049,1.3890322954887422,2.2712923229672692,-0.19848452094881386,-1.014982177083013,-0.5476882894224869,-1.2870802361469238,-0.1326899400376677,-0.1742350472163047,-0.31831468448485456,-0.545851045492329,-0.7031019319141799,-0.573214740223698,-0.8435134526494833,-0.7654926573268309,-0.5727508604383934,0.9225095378199506,0.6164495619781315,-0.3115701920754434,-0.30186267881787887,-0.6396339219708181,-0.6285953491510956,-0.7899136619975843,-0.9196820037731621,0.6998474410543946,-0.8752239236845886,-0.7774851043200137,0.46117344236882213,1.2276733343091504,-0.7590990541795782,-0.6329405171167973
